DataMeasurementId,DateTime,SensorId,Value,Raw,Name,EquipmentId
57650,2021-11-15 21:00:04.841,55,23.5,23.5,InletTemp-sensor,10
57651,2021-11-15 21:00:04.850,56,20.0,20.0,SetTemp-sensor,10
57652,2021-11-15 21:00:04.859,57,0.0,2,Drive-sensor,10
57654,2021-11-15 21:00:04.879,59,2.0,HEAT,Mode-sensor,10
57655,2021-11-15 21:00:04.890,61,22.9,22.9,InletTemp-sensor,11
57656,2021-11-15 21:00:04.901,62,19.0,19.0,SetTemp-sensor,11
57657,2021-11-15 21:00:04.912,63,0.0,2,Drive-sensor,11
57659,2021-11-15 21:00:04.934,65,2.0,HEAT,Mode-sensor,11
57660,2021-11-15 21:00:04.946,67,25.6,25.6,InletTemp-sensor,12
57661,2021-11-15 21:00:04.957,68,21.0,21.0,SetTemp-sensor,12
57662,2021-11-15 21:00:04.971,69,0.0,2,Drive-sensor,12
57664,2021-11-15 21:00:05.013,71,2.0,HEAT,Mode-sensor,12
57665,2021-11-15 21:00:05.033,73,22.7,22.7,InletTemp-sensor,13
57666,2021-11-15 21:00:05.051,74,20.0,20.0,SetTemp-sensor,13
57667,2021-11-15 21:00:05.067,75,1.0,0,Drive-sensor,13
57669,2021-11-15 21:00:05.100,77,2.0,HEAT,Mode-sensor,13
57670,2021-11-15 21:00:05.115,79,20.9,20.9,InletTemp-sensor,14
57671,2021-11-15 21:00:05.131,80,20.0,20.0,SetTemp-sensor,14
57672,2021-11-15 21:00:05.144,81,0.0,2,Drive-sensor,14
57674,2021-11-15 21:00:05.176,83,2.0,HEAT,Mode-sensor,14
57675,2021-11-15 21:00:05.186,85,22.4,22.4,InletTemp-sensor,15
57676,2021-11-15 21:00:05.195,86,20.0,20.0,SetTemp-sensor,15
57677,2021-11-15 21:00:05.204,87,0.0,2,Drive-sensor,15
57679,2021-11-15 21:00:05.224,89,2.0,HEAT,Mode-sensor,15
57680,2021-11-15 21:00:05.233,91,23.3,23.3,InletTemp-sensor,16
57681,2021-11-15 21:00:05.245,92,20.0,20.0,SetTemp-sensor,16
57682,2021-11-15 21:00:05.255,93,0.0,2,Drive-sensor,16
57684,2021-11-15 21:00:05.280,95,2.0,HEAT,Mode-sensor,16
57685,2021-11-15 21:00:05.292,97,24.3,24.3,InletTemp-sensor,17
57686,2021-11-15 21:00:05.303,98,21.0,21.0,SetTemp-sensor,17
57687,2021-11-15 21:00:05.315,99,0.0,2,Drive-sensor,17
57689,2021-11-15 21:00:05.338,101,2.0,HEAT,Mode-sensor,17
57690,2021-11-15 21:00:05.350,103,25.4,25.4,InletTemp-sensor,18
57691,2021-11-15 21:00:05.361,104,23.0,23.0,SetTemp-sensor,18
57692,2021-11-15 21:00:05.373,105,0.0,2,Drive-sensor,18
57694,2021-11-15 21:00:05.402,107,2.0,HEAT,Mode-sensor,18
57695,2021-11-15 21:00:05.414,109,19.3,19.3,InletTemp-sensor,19
57696,2021-11-15 21:00:05.425,110,19.0,19.0,SetTemp-sensor,19
57697,2021-11-15 21:00:05.437,111,0.0,2,Drive-sensor,19
57699,2021-11-15 21:00:05.458,113,2.0,HEAT,Mode-sensor,19
57700,2021-11-15 21:00:36.441,7,21.6,21.6,InletTemp-sensor,2
57701,2021-11-15 21:01:36.486,73,22.8,22.8,InletTemp-sensor,13
57702,2021-11-15 21:01:36.523,79,20.7,20.7,InletTemp-sensor,14
57703,2021-11-15 21:02:36.524,79,20.9,20.9,InletTemp-sensor,14
57704,2021-11-15 21:06:36.701,43,23.9,23.9,InletTemp-sensor,8
57705,2021-11-15 21:06:54.711,97,24.4,24.4,InletTemp-sensor,17
57706,2021-11-15 21:07:30.738,86,21.0,21.0,SetTemp-sensor,15
57707,2021-11-15 21:08:36.778,79,21.0,21.0,InletTemp-sensor,14
57708,2021-11-15 21:09:36.838,79,20.8,20.8,InletTemp-sensor,14
57709,2021-11-15 21:10:36.864,25,21.9,21.9,InletTemp-sensor,5
57710,2021-11-15 21:10:36.900,31,23.1,23.1,InletTemp-sensor,6
57711,2021-11-15 21:13:36.977,13,22.8,22.8,InletTemp-sensor,3
57712,2021-11-15 21:13:37.015,73,22.7,22.7,InletTemp-sensor,13
57713,2021-11-15 21:13:48.983,103,25.6,25.6,InletTemp-sensor,18
57714,2021-11-15 21:14:37.005,73,22.8,22.8,InletTemp-sensor,13
57715,2021-11-15 21:15:37.042,13,22.7,22.7,InletTemp-sensor,3
57716,2021-11-15 21:16:37.071,13,22.8,22.8,InletTemp-sensor,3
57717,2021-11-15 21:16:37.108,55,23.7,23.7,InletTemp-sensor,10
57718,2021-11-15 21:17:37.112,7,21.8,21.8,InletTemp-sensor,2
57719,2021-11-15 21:17:37.150,13,22.7,22.7,InletTemp-sensor,3
57720,2021-11-15 21:17:37.163,43,24.1,24.1,InletTemp-sensor,8
57721,2021-11-15 21:21:37.263,13,22.8,22.8,InletTemp-sensor,3
57722,2021-11-15 21:26:37.461,73,22.7,22.7,InletTemp-sensor,13
57723,2021-11-15 21:27:37.498,79,20.6,20.6,InletTemp-sensor,14
57724,2021-11-15 21:28:37.549,7,21.6,21.6,InletTemp-sensor,2
57725,2021-11-15 21:29:55.586,103,25.4,25.4,InletTemp-sensor,18
57726,2021-11-15 21:30:37.605,73,22.5,22.5,InletTemp-sensor,13
57727,2021-11-15 21:32:37.685,79,20.4,20.4,InletTemp-sensor,14
57728,2021-11-15 21:34:37.757,13,22.7,22.7,InletTemp-sensor,3
57729,2021-11-15 21:34:37.791,55,23.5,23.5,InletTemp-sensor,10
57730,2021-11-15 21:34:49.769,97,24.6,24.6,InletTemp-sensor,17
57731,2021-11-15 21:36:37.814,79,20.5,20.5,InletTemp-sensor,14
57732,2021-11-15 21:37:31.859,86,20.0,20.0,SetTemp-sensor,15
57733,2021-11-15 21:37:37.856,79,20.4,20.4,InletTemp-sensor,14
57734,2021-11-15 21:38:49.901,103,25.3,25.3,InletTemp-sensor,18
57735,2021-11-15 21:39:37.937,79,20.5,20.5,InletTemp-sensor,14
57736,2021-11-15 21:40:37.978,13,22.8,22.8,InletTemp-sensor,3
57737,2021-11-15 21:41:38.013,73,22.3,22.3,InletTemp-sensor,13
57738,2021-11-15 21:42:38.067,43,23.9,23.9,InletTemp-sensor,8
57739,2021-11-15 21:42:38.112,79,20.4,20.4,InletTemp-sensor,14
57740,2021-11-15 21:42:50.074,103,25.2,25.2,InletTemp-sensor,18
57741,2021-11-15 21:43:38.113,13,22.7,22.7,InletTemp-sensor,3
57742,2021-11-15 21:46:38.223,61,23.1,23.1,InletTemp-sensor,11
57743,2021-11-15 21:46:38.264,73,22.5,22.5,InletTemp-sensor,13
57744,2021-11-15 21:48:38.303,79,20.6,20.6,InletTemp-sensor,14
57745,2021-11-15 21:48:56.317,109,19.2,19.2,InletTemp-sensor,19
57746,2021-11-15 21:49:38.345,37,25.4,25.4,InletTemp-sensor,7
57747,2021-11-15 21:49:38.379,61,23.3,23.3,InletTemp-sensor,11
57748,2021-11-15 21:50:56.396,103,25.0,25.0,InletTemp-sensor,18
57749,2021-11-15 21:51:38.422,73,22.7,22.7,InletTemp-sensor,13
57750,2021-11-15 21:53:38.498,67,25.8,25.8,InletTemp-sensor,12
57751,2021-11-15 21:55:38.598,49,25.6,25.6,InletTemp-sensor,9
57752,2021-11-15 21:55:38.635,79,20.8,20.8,InletTemp-sensor,14
57753,2021-11-15 21:57:38.673,73,22.8,22.8,InletTemp-sensor,13
57754,2021-11-15 21:57:38.714,79,20.6,20.6,InletTemp-sensor,14
57755,2021-11-15 21:59:38.752,61,23.5,23.5,InletTemp-sensor,11
57756,2021-11-15 22:01:38.805,73,22.7,22.7,InletTemp-sensor,13
57757,2021-11-15 22:01:50.804,103,24.8,24.8,InletTemp-sensor,18
57758,2021-11-15 22:02:38.844,73,22.8,22.8,InletTemp-sensor,13
57759,2021-11-15 22:04:38.927,7,21.4,21.4,InletTemp-sensor,2
57760,2021-11-15 22:04:38.967,79,20.8,20.8,InletTemp-sensor,14
57761,2021-11-15 22:04:50.938,97,24.8,24.8,InletTemp-sensor,17
57762,2021-11-15 22:07:33.055,86,21.0,21.0,SetTemp-sensor,15
57763,2021-11-15 22:08:39.106,73,22.7,22.7,InletTemp-sensor,13
57764,2021-11-15 22:12:39.253,73,22.8,22.8,InletTemp-sensor,13
57765,2021-11-15 22:14:39.325,37,25.3,25.3,InletTemp-sensor,7
57766,2021-11-15 22:14:39.360,73,22.7,22.7,InletTemp-sensor,13
57767,2021-11-15 22:15:39.361,73,22.8,22.8,InletTemp-sensor,13
57768,2021-11-15 22:17:39.433,79,20.6,20.6,InletTemp-sensor,14
57769,2021-11-15 22:21:39.605,43,24.1,24.1,InletTemp-sensor,8
57770,2021-11-15 22:22:39.650,79,20.8,20.8,InletTemp-sensor,14
57771,2021-11-15 22:23:39.690,79,20.6,20.6,InletTemp-sensor,14
57772,2021-11-15 22:25:39.777,7,21.6,21.6,InletTemp-sensor,2
57773,2021-11-15 22:25:39.813,25,22.1,22.1,InletTemp-sensor,5
57774,2021-11-15 22:27:39.869,79,20.8,20.8,InletTemp-sensor,14
57775,2021-11-15 22:28:39.900,19,22.1,22.1,InletTemp-sensor,4
57776,2021-11-15 22:30:39.967,73,22.7,22.7,InletTemp-sensor,13
57777,2021-11-15 22:32:40.052,7,21.8,21.8,InletTemp-sensor,2
57778,2021-11-15 22:37:34.263,86,20.0,20.0,SetTemp-sensor,15
57779,2021-11-15 22:37:52.281,103,24.6,24.6,InletTemp-sensor,18
57780,2021-11-15 22:38:40.316,37,25.2,25.2,InletTemp-sensor,7
57781,2021-11-15 22:43:04.491,39,0.0,2,Drive-sensor,7
57782,2021-11-15 22:43:34.506,37,25.3,25.3,InletTemp-sensor,7
57783,2021-11-15 22:44:34.549,32,26.0,26.0,SetTemp-sensor,6
57784,2021-11-15 22:44:34.585,79,21.0,21.0,InletTemp-sensor,14
57785,2021-11-15 22:44:40.556,33,1.0,0,Drive-sensor,6
57786,2021-11-15 22:44:40.595,32,21.0,21.0,SetTemp-sensor,6
57787,2021-11-15 22:44:46.565,33,0.0,2,Drive-sensor,6
57788,2021-11-15 22:46:34.635,79,20.8,20.8,InletTemp-sensor,14
57789,2021-11-15 22:47:34.670,79,21.0,21.0,InletTemp-sensor,14
57790,2021-11-15 22:50:40.814,37,25.2,25.2,InletTemp-sensor,7
57791,2021-11-15 22:51:40.848,79,20.8,20.8,InletTemp-sensor,14
57792,2021-11-15 22:52:40.887,43,23.9,23.9,InletTemp-sensor,8
57793,2021-11-15 22:52:40.928,73,22.8,22.8,InletTemp-sensor,13
57794,2021-11-15 22:53:40.925,73,22.7,22.7,InletTemp-sensor,13
57795,2021-11-15 22:53:40.964,79,21.0,21.0,InletTemp-sensor,14
57796,2021-11-15 22:57:41.093,61,23.7,23.7,InletTemp-sensor,11
57797,2021-11-15 22:57:41.132,79,20.8,20.8,InletTemp-sensor,14
57798,2021-11-15 22:57:41.154,85,22.6,22.6,InletTemp-sensor,15
57799,2021-11-15 22:58:41.134,67,26.0,26.0,InletTemp-sensor,12
57800,2021-11-15 22:58:41.180,73,22.8,22.8,InletTemp-sensor,13
57801,2021-11-15 23:03:35.321,73,22.7,22.7,InletTemp-sensor,13
57802,2021-11-15 23:03:35.341,79,21.0,21.0,InletTemp-sensor,14
57803,2021-11-15 23:07:35.494,86,21.0,21.0,SetTemp-sensor,15
57804,2021-11-15 23:08:53.547,97,25.0,25.0,InletTemp-sensor,17
57805,2021-11-15 23:09:35.565,19,21.9,21.9,InletTemp-sensor,4
57806,2021-11-15 23:10:35.604,85,22.8,22.8,InletTemp-sensor,15
57807,2021-11-15 23:12:35.687,61,23.8,23.8,InletTemp-sensor,11
57808,2021-11-15 23:13:35.717,7,21.9,21.9,InletTemp-sensor,2
57809,2021-11-15 23:13:35.736,73,22.8,22.8,InletTemp-sensor,13
57810,2021-11-15 23:15:35.803,73,22.7,22.7,InletTemp-sensor,13
57811,2021-11-15 23:17:35.884,79,20.8,20.8,InletTemp-sensor,14
57812,2021-11-15 23:20:42.021,43,24.1,24.1,InletTemp-sensor,8
57813,2021-11-15 23:20:42.056,79,21.0,21.0,InletTemp-sensor,14
57814,2021-11-15 23:27:36.272,37,25.3,25.3,InletTemp-sensor,7
57815,2021-11-15 23:27:36.314,79,20.8,20.8,InletTemp-sensor,14
57816,2021-11-15 23:28:36.314,73,22.8,22.8,InletTemp-sensor,13
57817,2021-11-15 23:31:30.426,20,19.0,19.0,SetTemp-sensor,4
57818,2021-11-15 23:31:36.428,73,22.7,22.7,InletTemp-sensor,13
57819,2021-11-15 23:31:36.464,79,21.0,21.0,InletTemp-sensor,14
57820,2021-11-15 23:33:36.526,7,21.8,21.8,InletTemp-sensor,2
57821,2021-11-15 23:33:36.566,55,23.7,23.7,InletTemp-sensor,10
57822,2021-11-15 23:33:36.581,73,22.8,22.8,InletTemp-sensor,13
57823,2021-11-15 23:35:36.602,73,22.7,22.7,InletTemp-sensor,13
57824,2021-11-15 23:35:36.641,79,20.7,20.7,InletTemp-sensor,14
57825,2021-11-15 23:37:30.657,86,20.0,20.0,SetTemp-sensor,15
57826,2021-11-15 23:37:36.658,79,20.9,20.9,InletTemp-sensor,14
57827,2021-11-15 23:38:36.699,43,24.3,24.3,InletTemp-sensor,8
57828,2021-11-15 23:38:36.740,79,21.0,21.0,InletTemp-sensor,14
57829,2021-11-15 23:39:36.738,73,22.5,22.5,InletTemp-sensor,13
57830,2021-11-15 23:40:36.767,31,22.9,22.9,InletTemp-sensor,6
57831,2021-11-15 23:40:36.809,79,20.8,20.8,InletTemp-sensor,14
57832,2021-11-15 23:41:36.792,73,22.7,22.7,InletTemp-sensor,13
57833,2021-11-15 23:41:36.823,79,21.0,21.0,InletTemp-sensor,14
57834,2021-11-15 23:41:54.810,97,25.2,25.2,InletTemp-sensor,17
57835,2021-11-15 23:43:36.888,67,26.2,26.2,InletTemp-sensor,12
57836,2021-11-15 23:44:48.949,103,24.4,24.4,InletTemp-sensor,18
57837,2021-11-15 23:45:36.991,79,20.8,20.8,InletTemp-sensor,14
57838,2021-11-15 23:48:37.117,85,22.7,22.7,InletTemp-sensor,15
57839,2021-11-15 23:49:37.165,79,21.0,21.0,InletTemp-sensor,14
57840,2021-11-15 23:56:37.436,79,20.8,20.8,InletTemp-sensor,14
57841,2021-11-15 23:59:37.584,55,23.8,23.8,InletTemp-sensor,10
57842,2021-11-15 23:59:37.623,79,21.0,21.0,InletTemp-sensor,14
57843,2021-11-16 00:06:37.838,79,20.8,20.8,InletTemp-sensor,14
57844,2021-11-16 00:07:31.889,86,21.0,21.0,SetTemp-sensor,15
57845,2021-11-16 00:07:49.915,103,24.6,24.6,InletTemp-sensor,18
57846,2021-11-16 00:10:38.036,61,24.0,24.0,InletTemp-sensor,11
57847,2021-11-16 00:10:50.041,97,25.3,25.3,InletTemp-sensor,17
57848,2021-11-16 00:12:38.099,7,21.9,21.9,InletTemp-sensor,2
57849,2021-11-16 00:12:38.137,79,21.0,21.0,InletTemp-sensor,14
57850,2021-11-16 00:14:38.195,73,22.8,22.8,InletTemp-sensor,13
57851,2021-11-16 00:14:38.234,79,20.8,20.8,InletTemp-sensor,14
57852,2021-11-16 00:14:50.198,97,25.2,25.2,InletTemp-sensor,17
57853,2021-11-16 00:15:38.238,19,22.1,22.1,InletTemp-sensor,4
57854,2021-11-16 00:16:38.268,37,25.2,25.2,InletTemp-sensor,7
57855,2021-11-16 00:16:50.280,97,25.3,25.3,InletTemp-sensor,17
57856,2021-11-16 00:17:38.326,73,22.7,22.7,InletTemp-sensor,13
57857,2021-11-16 00:17:50.323,103,24.4,24.4,InletTemp-sensor,18
57858,2021-11-16 00:19:38.410,43,24.1,24.1,InletTemp-sensor,8
57859,2021-11-16 00:23:56.605,103,24.3,24.3,InletTemp-sensor,18
57860,2021-11-16 00:24:56.628,97,25.2,25.2,InletTemp-sensor,17
57861,2021-11-16 00:28:38.760,67,26.3,26.3,InletTemp-sensor,12
57862,2021-11-16 00:30:38.836,13,22.8,22.8,InletTemp-sensor,3
57863,2021-11-16 00:30:38.871,79,21.0,21.0,InletTemp-sensor,14
57864,2021-11-16 00:31:26.986,20,20.0,20.0,SetTemp-sensor,4
57865,2021-11-16 00:31:38.874,13,22.7,22.7,InletTemp-sensor,3
57866,2021-11-16 00:31:50.894,97,25.3,25.3,InletTemp-sensor,17
57867,2021-11-16 00:33:38.974,13,22.8,22.8,InletTemp-sensor,3
57868,2021-11-16 00:33:39.009,61,24.2,24.2,InletTemp-sensor,11
57869,2021-11-16 00:34:39.021,25,22.3,22.3,InletTemp-sensor,5
57870,2021-11-16 00:35:51.055,103,24.1,24.1,InletTemp-sensor,18
57871,2021-11-16 00:36:39.086,13,22.7,22.7,InletTemp-sensor,3
57872,2021-11-16 00:36:39.123,19,21.9,21.9,InletTemp-sensor,4
57873,2021-11-16 00:37:33.124,86,20.0,20.0,SetTemp-sensor,15
57874,2021-11-16 00:39:39.213,37,25.3,25.3,InletTemp-sensor,7
57875,2021-11-16 00:41:39.292,79,20.8,20.8,InletTemp-sensor,14
57876,2021-11-16 00:43:39.386,79,21.0,21.0,InletTemp-sensor,14
57877,2021-11-16 00:45:39.477,43,24.3,24.3,InletTemp-sensor,8
57878,2021-11-16 00:46:39.531,79,20.8,20.8,InletTemp-sensor,14
57879,2021-11-16 00:48:39.616,55,24.0,24.0,InletTemp-sensor,10
57880,2021-11-16 00:48:39.660,79,21.0,21.0,InletTemp-sensor,14
57881,2021-11-16 00:48:51.624,103,23.9,23.9,InletTemp-sensor,18
57882,2021-11-16 00:52:39.769,79,21.1,21.1,InletTemp-sensor,14
57883,2021-11-16 00:53:39.809,43,24.4,24.4,InletTemp-sensor,8
57884,2021-11-16 00:55:39.888,79,21.4,21.4,InletTemp-sensor,14
57885,2021-11-16 00:56:39.927,31,23.1,23.1,InletTemp-sensor,6
57886,2021-11-16 00:57:39.975,79,21.6,21.6,InletTemp-sensor,14
57887,2021-11-16 01:00:04.000,1,20.8,20.8,InletTemp-sensor,1
57888,2021-11-16 01:00:04.023,2,19.0,19.0,SetTemp-sensor,1
57889,2021-11-16 01:00:04.031,3,0.0,2,Drive-sensor,1
57891,2021-11-16 01:00:04.051,5,2.0,HEAT,Mode-sensor,1
57892,2021-11-16 01:00:04.061,7,21.9,21.9,InletTemp-sensor,2
57893,2021-11-16 01:00:04.071,8,16.0,16.0,SetTemp-sensor,2
57894,2021-11-16 01:00:04.081,9,0.0,2,Drive-sensor,2
57896,2021-11-16 01:00:04.099,11,2.0,HEAT,Mode-sensor,2
57897,2021-11-16 01:00:04.110,13,22.7,22.7,InletTemp-sensor,3
57898,2021-11-16 01:00:04.119,14,20.0,20.0,SetTemp-sensor,3
57899,2021-11-16 01:00:04.128,15,1.0,0,Drive-sensor,3
57901,2021-11-16 01:00:04.148,17,2.0,HEAT,Mode-sensor,3
57902,2021-11-16 01:00:04.158,19,21.9,21.9,InletTemp-sensor,4
57903,2021-11-16 01:00:04.168,20,20.0,20.0,SetTemp-sensor,4
57904,2021-11-16 01:00:04.177,21,1.0,0,Drive-sensor,4
57906,2021-11-16 01:00:04.196,23,2.0,HEAT,Mode-sensor,4
57907,2021-11-16 01:00:04.206,25,22.3,22.3,InletTemp-sensor,5
57908,2021-11-16 01:00:04.217,26,19.0,19.0,SetTemp-sensor,5
57909,2021-11-16 01:00:04.227,27,0.0,2,Drive-sensor,5
57911,2021-11-16 01:00:04.247,29,2.0,HEAT,Mode-sensor,5
57912,2021-11-16 01:00:04.257,31,23.1,23.1,InletTemp-sensor,6
57913,2021-11-16 01:00:04.268,32,21.0,21.0,SetTemp-sensor,6
57914,2021-11-16 01:00:04.283,33,0.0,2,Drive-sensor,6
57916,2021-11-16 01:00:04.306,35,2.0,HEAT,Mode-sensor,6
57917,2021-11-16 01:00:04.320,37,25.3,25.3,InletTemp-sensor,7
57918,2021-11-16 01:00:04.330,38,23.0,23.0,SetTemp-sensor,7
57919,2021-11-16 01:00:04.339,39,0.0,2,Drive-sensor,7
57921,2021-11-16 01:00:04.361,41,2.0,HEAT,Mode-sensor,7
57922,2021-11-16 01:00:04.371,43,24.4,24.4,InletTemp-sensor,8
57923,2021-11-16 01:00:04.381,44,21.0,21.0,SetTemp-sensor,8
57924,2021-11-16 01:00:04.392,45,0.0,2,Drive-sensor,8
57926,2021-11-16 01:00:04.414,47,2.0,HEAT,Mode-sensor,8
57927,2021-11-16 01:00:04.425,49,25.6,25.6,InletTemp-sensor,9
57928,2021-11-16 01:00:04.436,50,20.0,20.0,SetTemp-sensor,9
57929,2021-11-16 01:00:04.448,51,1.0,0,Drive-sensor,9
57931,2021-11-16 01:00:04.469,53,2.0,HEAT,Mode-sensor,9
57932,2021-11-16 01:00:04.480,55,24.0,24.0,InletTemp-sensor,10
57933,2021-11-16 01:00:04.492,56,20.0,20.0,SetTemp-sensor,10
57934,2021-11-16 01:00:04.504,57,0.0,2,Drive-sensor,10
57936,2021-11-16 01:00:04.526,59,2.0,HEAT,Mode-sensor,10
57937,2021-11-16 01:00:04.536,61,24.2,24.2,InletTemp-sensor,11
57938,2021-11-16 01:00:04.548,62,19.0,19.0,SetTemp-sensor,11
57939,2021-11-16 01:00:04.559,63,0.0,2,Drive-sensor,11
57941,2021-11-16 01:00:04.582,65,2.0,HEAT,Mode-sensor,11
57942,2021-11-16 01:00:04.593,67,26.3,26.3,InletTemp-sensor,12
57943,2021-11-16 01:00:04.604,68,21.0,21.0,SetTemp-sensor,12
57944,2021-11-16 01:00:04.614,69,0.0,2,Drive-sensor,12
57946,2021-11-16 01:00:04.645,71,2.0,HEAT,Mode-sensor,12
57947,2021-11-16 01:00:04.664,73,22.7,22.7,InletTemp-sensor,13
57948,2021-11-16 01:00:04.686,74,20.0,20.0,SetTemp-sensor,13
57949,2021-11-16 01:00:04.706,75,1.0,0,Drive-sensor,13
57951,2021-11-16 01:00:04.745,77,2.0,HEAT,Mode-sensor,13
57952,2021-11-16 01:00:04.765,79,21.6,21.6,InletTemp-sensor,14
57953,2021-11-16 01:00:04.786,80,20.0,20.0,SetTemp-sensor,14
57954,2021-11-16 01:00:04.809,81,0.0,2,Drive-sensor,14
57956,2021-11-16 01:00:04.848,83,2.0,HEAT,Mode-sensor,14
57957,2021-11-16 01:00:04.860,85,22.7,22.7,InletTemp-sensor,15
57958,2021-11-16 01:00:04.870,86,20.0,20.0,SetTemp-sensor,15
57959,2021-11-16 01:00:04.880,87,0.0,2,Drive-sensor,15
57961,2021-11-16 01:00:04.900,89,2.0,HEAT,Mode-sensor,15
57962,2021-11-16 01:00:04.910,91,23.3,23.3,InletTemp-sensor,16
57963,2021-11-16 01:00:04.919,92,20.0,20.0,SetTemp-sensor,16
57964,2021-11-16 01:00:04.928,93,0.0,2,Drive-sensor,16
57966,2021-11-16 01:00:04.948,95,2.0,HEAT,Mode-sensor,16
57967,2021-11-16 01:00:04.958,97,25.3,25.3,InletTemp-sensor,17
57968,2021-11-16 01:00:04.969,98,21.0,21.0,SetTemp-sensor,17
57969,2021-11-16 01:00:04.980,99,0.0,2,Drive-sensor,17
57971,2021-11-16 01:00:05.002,101,2.0,HEAT,Mode-sensor,17
57972,2021-11-16 01:00:05.011,103,23.9,23.9,InletTemp-sensor,18
57973,2021-11-16 01:00:05.022,104,23.0,23.0,SetTemp-sensor,18
57974,2021-11-16 01:00:05.034,105,0.0,2,Drive-sensor,18
57976,2021-11-16 01:00:05.055,107,2.0,HEAT,Mode-sensor,18
57977,2021-11-16 01:00:05.066,109,19.2,19.2,InletTemp-sensor,19
57978,2021-11-16 01:00:05.076,110,19.0,19.0,SetTemp-sensor,19
57979,2021-11-16 01:00:05.087,111,0.0,2,Drive-sensor,19
57981,2021-11-16 01:00:05.107,113,2.0,HEAT,Mode-sensor,19
57982,2021-11-16 01:00:40.098,79,21.8,21.8,InletTemp-sensor,14
57983,2021-11-16 01:01:28.126,20,19.0,19.0,SetTemp-sensor,4
57984,2021-11-16 01:01:40.130,61,24.0,24.0,InletTemp-sensor,11
57985,2021-11-16 01:03:40.221,79,21.9,21.9,InletTemp-sensor,14
57986,2021-11-16 01:03:40.256,85,22.5,22.5,InletTemp-sensor,15
57987,2021-11-16 01:05:40.285,79,22.1,22.1,InletTemp-sensor,14
57988,2021-11-16 01:07:34.351,86,21.0,21.0,SetTemp-sensor,15
57989,2021-11-16 01:08:40.398,79,22.3,22.3,InletTemp-sensor,14
57990,2021-11-16 01:10:40.475,43,24.3,24.3,InletTemp-sensor,8
57991,2021-11-16 01:10:52.483,103,23.7,23.7,InletTemp-sensor,18
57992,2021-11-16 01:11:40.515,31,22.9,22.9,InletTemp-sensor,6
57993,2021-11-16 01:12:40.556,7,22.1,22.1,InletTemp-sensor,2
57994,2021-11-16 01:15:34.678,73,22.8,22.8,InletTemp-sensor,13
57995,2021-11-16 01:16:34.708,73,22.7,22.7,InletTemp-sensor,13
57996,2021-11-16 01:19:34.828,7,21.9,21.9,InletTemp-sensor,2
57997,2021-11-16 01:19:34.883,61,23.8,23.8,InletTemp-sensor,11
57998,2021-11-16 01:25:41.097,79,22.5,22.5,InletTemp-sensor,14
57999,2021-11-16 01:29:41.246,43,24.1,24.1,InletTemp-sensor,8
58000,2021-11-16 01:32:53.385,103,23.6,23.6,InletTemp-sensor,18
58001,2021-11-16 01:37:35.561,86,20.0,20.0,SetTemp-sensor,15
58002,2021-11-16 01:38:53.603,97,25.2,25.2,InletTemp-sensor,17
58003,2021-11-16 01:39:35.638,79,22.7,22.7,InletTemp-sensor,14
58004,2021-11-16 01:41:35.707,79,22.8,22.8,InletTemp-sensor,14
58005,2021-11-16 01:46:35.885,79,22.9,22.9,InletTemp-sensor,14
58006,2021-11-16 01:53:42.169,79,23.1,23.1,InletTemp-sensor,14
58007,2021-11-16 01:55:42.255,79,22.9,22.9,InletTemp-sensor,14
58008,2021-11-16 01:57:42.339,37,25.2,25.2,InletTemp-sensor,7
58009,2021-11-16 02:03:36.545,79,22.8,22.8,InletTemp-sensor,14
58010,2021-11-16 02:07:30.709,86,21.0,21.0,SetTemp-sensor,15
58011,2021-11-16 02:08:36.747,79,22.7,22.7,InletTemp-sensor,14
58012,2021-11-16 02:12:36.926,25,22.5,22.5,InletTemp-sensor,5
58013,2021-11-16 02:15:37.056,79,22.8,22.8,InletTemp-sensor,14
58014,2021-11-16 02:15:55.071,103,23.4,23.4,InletTemp-sensor,18
58015,2021-11-16 02:20:43.257,67,26.4,26.4,InletTemp-sensor,12
58016,2021-11-16 02:25:37.447,61,24.0,24.0,InletTemp-sensor,11
58017,2021-11-16 02:29:37.615,13,22.8,22.8,InletTemp-sensor,3
58018,2021-11-16 02:30:37.659,13,22.7,22.7,InletTemp-sensor,3
58019,2021-11-16 02:31:37.686,79,22.7,22.7,InletTemp-sensor,14
58020,2021-11-16 02:32:37.729,31,23.1,23.1,InletTemp-sensor,6
58021,2021-11-16 02:32:37.767,79,22.8,22.8,InletTemp-sensor,14
58022,2021-11-16 02:35:37.861,25,22.3,22.3,InletTemp-sensor,5
58023,2021-11-16 02:35:55.873,97,25.0,25.0,InletTemp-sensor,17
58024,2021-11-16 02:37:31.936,86,20.0,20.0,SetTemp-sensor,15
58025,2021-11-16 02:41:38.097,43,23.9,23.9,InletTemp-sensor,8
58026,2021-11-16 02:48:38.411,7,22.1,22.1,InletTemp-sensor,2
58027,2021-11-16 02:50:38.487,31,22.9,22.9,InletTemp-sensor,6
58028,2021-11-16 02:50:38.530,61,23.8,23.8,InletTemp-sensor,11
58029,2021-11-16 02:50:38.546,79,22.7,22.7,InletTemp-sensor,14
58030,2021-11-16 02:52:38.559,79,22.8,22.8,InletTemp-sensor,14
58031,2021-11-16 02:53:38.601,79,22.7,22.7,InletTemp-sensor,14
